harness,kind,category,name,covered,our_equivalent,similar_to,decision,path,description
everything-claude-code,skill,skills,agent-harness-construction,no,,,,skills/agent-harness-construction/SKILL.md,"Design and optimize AI agent action spaces, tool definitions, and observation formatting for higher completion rates."
everything-claude-code,skill,skills,agent-introspection-debugging,no,,,,skills/agent-introspection-debugging/SKILL.md,"Structured self-debugging workflow for AI agent failures using capture, diagnosis, contained recovery, and introspection reports."
everything-claude-code,skill,skills,agent-payment-x402,no,,,,skills/agent-payment-x402/SKILL.md,"Add x402 payment execution to AI agents — per-task budgets, spending controls, and non-custodial wallets via MCP tools. Use when agents need to pay for APIs, services, or other agents."
everything-claude-code,skill,skills,agent-sort,no,,,,skills/agent-sort/SKILL.md,"Build an evidence-backed ECC install plan for a specific repo by sorting skills, commands, rules, hooks, and extras into DAILY vs LIBRARY buckets using parallel repo-aware review passes. Use when ECC should be trimmed to what a project actually needs instead of loading the full bundle."
everything-claude-code,skill,skills,agentic-engineering,no,,,,skills/agentic-engineering/SKILL.md,"Operate as an agentic engineer using eval-first execution, decomposition, and cost-aware model routing."
everything-claude-code,skill,skills,ai-first-engineering,no,,,,skills/ai-first-engineering/SKILL.md,Engineering operating model for teams where AI agents generate a large share of implementation output.
everything-claude-code,skill,skills,ai-regression-testing,no,,,,skills/ai-regression-testing/SKILL.md,"Regression testing strategies for AI-assisted development. Sandbox-mode API testing without database dependencies, automated bug-check workflows, and patterns to catch AI blind spots where the same model writes and reviews code."
everything-claude-code,skill,skills,android-clean-architecture,no,,,,skills/android-clean-architecture/SKILL.md,"Clean Architecture patterns for Android and Kotlin Multiplatform projects — module structure, dependency rules, UseCases, Repositories, and data layer patterns."
everything-claude-code,skill,skills,api-connector-builder,no,,,,skills/api-connector-builder/SKILL.md,Build a new API connector or provider by matching the target repo's existing integration pattern exactly. Use when adding one more integration without inventing a second architecture.
everything-claude-code,skill,skills,api-design,no,,,,skills/api-design/SKILL.md,"REST API design patterns including resource naming, status codes, pagination, filtering, error responses, versioning, and rate limiting for production APIs."
everything-claude-code,skill,skills,architecture-decision-records,no,,,,skills/architecture-decision-records/SKILL.md,"Capture architectural decisions made during Claude Code sessions as structured ADRs. Auto-detects decision moments, records context, alternatives considered, and rationale. Maintains an ADR log so future developers understand why the codebase is shaped the way it is."
everything-claude-code,skill,skills,article-writing,no,,,,skills/article-writing/SKILL.md,"Write articles, guides, blog posts, tutorials, newsletter issues, and other long-form content in a distinctive voice derived from supplied examples or brand guidance. Use when the user wants polished written content longer than a paragraph, especially when voice consistency, structure, and credibility matter."
everything-claude-code,skill,skills,automation-audit-ops,no,,,,skills/automation-audit-ops/SKILL.md,"Evidence-first automation inventory and overlap audit workflow for ECC. Use when the user wants to know which jobs, hooks, connectors, MCP servers, or wrappers are live, broken, redundant, or missing before fixing anything."
everything-claude-code,skill,skills,autonomous-agent-harness,no,,,,skills/autonomous-agent-harness/SKILL.md,"Transform Claude Code into a fully autonomous agent system with persistent memory, scheduled operations, computer use, and task queuing. Replaces standalone agent frameworks (Hermes, AutoGPT) by leveraging Claude Code's native crons, dispatch, MCP tools, and memory. Use when the user wants continuous autonomous operation, scheduled tasks, or a self-directing agent loop."
everything-claude-code,skill,skills,autonomous-loops,no,,,,skills/autonomous-loops/SKILL.md,Patterns and architectures for autonomous Claude Code loops — from simple sequential pipelines to RFC-driven multi-agent DAG systems.
everything-claude-code,skill,skills,backend-patterns,no,,,,skills/backend-patterns/SKILL.md,"Backend architecture patterns, API design, database optimization, and server-side best practices for Node.js, Express, and Next.js API routes."
everything-claude-code,skill,skills,benchmark,no,,,,skills/benchmark/SKILL.md,"Use this skill to measure performance baselines, detect regressions before/after PRs, and compare stack alternatives."
everything-claude-code,skill,skills,blueprint,no,,,,skills/blueprint/SKILL.md,>-
everything-claude-code,skill,skills,brand-voice,no,,,,skills/brand-voice/SKILL.md,"Build a source-derived writing style profile from real posts, essays, launch notes, docs, or site copy, then reuse that profile across content, outreach, and social workflows. Use when the user wants voice consistency without generic AI writing tropes."
everything-claude-code,skill,skills,browser-qa,no,,,,skills/browser-qa/SKILL.md,Use this skill to automate visual testing and UI interaction verification using browser automation after deploying features.
everything-claude-code,skill,skills,bun-runtime,no,,,,skills/bun-runtime/SKILL.md,"Bun as runtime, package manager, bundler, and test runner. When to choose Bun vs Node, migration notes, and Vercel support."
everything-claude-code,skill,skills,canary-watch,no,,,,skills/canary-watch/SKILL.md,"Use this skill to monitor a deployed URL for regressions after deploys, merges, or dependency upgrades."
everything-claude-code,skill,skills,carrier-relationship-management,no,,,,skills/carrier-relationship-management/SKILL.md,>
everything-claude-code,skill,skills,ck,no,,,,skills/ck/SKILL.md,"Persistent per-project memory for Claude Code. Auto-loads project context on session start, tracks sessions with git activity, and writes to native memory. Commands run deterministic Node.js scripts — behavior is consistent across model versions."
everything-claude-code,skill,skills,claude-api,no,,,,skills/claude-api/SKILL.md,"Anthropic Claude API patterns for Python and TypeScript. Covers Messages API, streaming, tool use, vision, extended thinking, batches, prompt caching, and Claude Agent SDK. Use when building applications with the Claude API or Anthropic SDKs."
everything-claude-code,skill,skills,claude-devfleet,no,,,,skills/claude-devfleet/SKILL.md,"Orchestrate multi-agent coding tasks via Claude DevFleet — plan projects, dispatch parallel agents in isolated worktrees, monitor progress, and read structured reports."
everything-claude-code,skill,skills,click-path-audit,no,,,,skills/click-path-audit/SKILL.md,"Trace every user-facing button/touchpoint through its full state change sequence to find bugs where functions individually work but cancel each other out, produce wrong final state, or leave the UI in an inconsistent state. Use when: systematic debugging found no bugs but users report broken buttons, or after any major refactor touching shared state stores."
everything-claude-code,skill,skills,clickhouse-io,no,,,,skills/clickhouse-io/SKILL.md,"ClickHouse database patterns, query optimization, analytics, and data engineering best practices for high-performance analytical workloads."
everything-claude-code,skill,skills,code-tour,no,,codex-runner (67%),,skills/code-tour/SKILL.md,"Create CodeTour `.tour` files — persona-targeted, step-by-step walkthroughs with real file and line anchors. Use for onboarding tours, architecture walkthroughs, PR tours, RCA tours, and structured ""explain how this works"" requests."
everything-claude-code,skill,skills,codebase-onboarding,no,,,,skills/codebase-onboarding/SKILL.md,"Analyze an unfamiliar codebase and generate a structured onboarding guide with architecture map, key entry points, conventions, and a starter CLAUDE.md. Use when joining a new project or setting up Claude Code for the first time in a repo."
everything-claude-code,skill,skills,coding-standards,no,,,,skills/coding-standards/SKILL.md,"Baseline cross-project coding conventions for naming, readability, immutability, and code-quality review. Use detailed frontend or backend skills for framework-specific patterns."
everything-claude-code,skill,skills,compose-multiplatform-patterns,no,,,,skills/compose-multiplatform-patterns/SKILL.md,"Compose Multiplatform and Jetpack Compose patterns for KMP projects — state management, navigation, theming, performance, and platform-specific UI."
everything-claude-code,skill,skills,configure-ecc,no,,,,skills/configure-ecc/SKILL.md,"Interactive installer for Everything Claude Code — guides users through selecting and installing skills and rules to user-level or project-level directories, verifies paths, and optionally optimizes installed files."
everything-claude-code,skill,skills,connections-optimizer,no,,,,skills/connections-optimizer/SKILL.md,"Reorganize the user's X and LinkedIn network with review-first pruning, add/follow recommendations, and channel-specific warm outreach drafted in the user's real voice. Use when the user wants to clean up following lists, grow toward current priorities, or rebalance a social graph around higher-signal relationships."
everything-claude-code,skill,skills,content-engine,no,,,,skills/content-engine/SKILL.md,"Create platform-native content systems for X, LinkedIn, TikTok, YouTube, newsletters, and repurposed multi-platform campaigns. Use when the user wants social posts, threads, scripts, content calendars, or one source asset adapted cleanly across platforms."
everything-claude-code,skill,skills,content-hash-cache-pattern,no,,,,skills/content-hash-cache-pattern/SKILL.md,"Cache expensive file processing results using SHA-256 content hashes — path-independent, auto-invalidating, with service layer separation."
everything-claude-code,skill,skills,context-budget,no,,,,skills/context-budget/SKILL.md,"Audits Claude Code context window consumption across agents, skills, MCP servers, and rules. Identifies bloat, redundant components, and produces prioritized token-savings recommendations."
everything-claude-code,skill,skills,continuous-agent-loop,no,,,,skills/continuous-agent-loop/SKILL.md,"Patterns for continuous autonomous agent loops with quality gates, evals, and recovery controls."
everything-claude-code,skill,skills,continuous-learning,no,,,,skills/continuous-learning/SKILL.md,Automatically extract reusable patterns from Claude Code sessions and save them as learned skills for future use.
everything-claude-code,skill,skills,continuous-learning-v2,no,,,,skills/continuous-learning-v2/SKILL.md,"Instinct-based learning system that observes sessions via hooks, creates atomic instincts with confidence scoring, and evolves them into skills/commands/agents. v2.1 adds project-scoped instincts to prevent cross-project contamination."
everything-claude-code,skill,skills,cost-aware-llm-pipeline,no,,,,skills/cost-aware-llm-pipeline/SKILL.md,"Cost optimization patterns for LLM API usage — model routing by task complexity, budget tracking, retry logic, and prompt caching."
everything-claude-code,skill,skills,council,no,,,,skills/council/SKILL.md,"Convene a four-voice council for ambiguous decisions, tradeoffs, and go/no-go calls. Use when multiple valid paths exist and you need structured disagreement before choosing."
everything-claude-code,skill,skills,cpp-coding-standards,no,,,,skills/cpp-coding-standards/SKILL.md,"C++ coding standards based on the C++ Core Guidelines (isocpp.github.io). Use when writing, reviewing, or refactoring C++ code to enforce modern, safe, and idiomatic practices."
everything-claude-code,skill,skills,cpp-testing,no,,,,skills/cpp-testing/SKILL.md,"Use only when writing/updating/fixing C++ tests, configuring GoogleTest/CTest, diagnosing failing or flaky tests, or adding coverage/sanitizers."
everything-claude-code,skill,skills,crosspost,no,,,,skills/crosspost/SKILL.md,"Multi-platform content distribution across X, LinkedIn, Threads, and Bluesky. Adapts content per platform using content-engine patterns. Never posts identical content cross-platform. Use when the user wants to distribute content across social platforms."
everything-claude-code,skill,skills,csharp-testing,no,,,,skills/csharp-testing/SKILL.md,"C# and .NET testing patterns with xUnit, FluentAssertions, mocking, integration tests, and test organization best practices."
everything-claude-code,skill,skills,customer-billing-ops,no,,,,skills/customer-billing-ops/SKILL.md,"Operate customer billing workflows such as subscriptions, refunds, churn triage, billing-portal recovery, and plan analysis using connected billing tools like Stripe. Use when the user needs to help a customer, inspect subscription state, or manage revenue-impacting billing operations."
